@id	name	highway
1239023563	Blumentritt Street	secondary
1240082215	General Luna Street	pedestrian
1240082216	Victoria Street	tertiary
1240082217	Victoria Street	tertiary
1240082218	Victoria Street	tertiary
1240082222		service
1240082223		service
1240096445		service
1240096446		service
1240096447		service
1240191262	EspaÃ±a Boulevard	primary
1240407751		footway
1240407752		footway
1240407753		cycleway
1240407754		footway
1240407755	South Drive	unclassified
1240407756		footway
1240407757	South Drive	unclassified
1240407758	Roxas Boulevard	trunk
1240407759		footway
1240407760	Roxas Boulevard	trunk
1240812120		footway
1240814585		footway
1240814586		footway
1240833142		footway
1240963449		footway
1240963615		footway
1241332909		service
1241332910		service
1241332911		service
1241332912		service
1241332913		service
1241332914		service
1241332915		service
1241332916		service
1241332917		service
1241342449		service
1241342450		service
1241342451		service
1241342452		service
1241356442		service
1241620838	Paz Mendoza Guazon Avenue	secondary
1241620839	Paz Mendoza Guazon Avenue	secondary
1241620840		service
1241667608		service
1241672361		service
1241672362		service
1241676617		service
1241683470		service
1241683471		service
1241683472		service
1241683473		service
1241683474		service
1241683475		service
1241683476		service
1241708251		service
1241708252		service
1241708253		service
1241712832	Molave Street	residential
1241712833	Molave Street	residential
1241831092		footway
1242251635		service
1242251636		service
1242253140		service
1242257587		service
1242257588		service
1242257589		service
1242257590		service
1242267115	Callejon 3	footway
1242267116		service
1242267117		service
1242267118		footway
1242289724		service
1242295393		service
1242295394		service
1242295395		service
1242493764		service
1242500003		service
1242500004		service
1242500005		service
1242500006		service
1242500007		service
1242500008		service
1242504176		service
1242510565		service
1242510566		service
1242515985		service
1242515986		service
1242515988		service
1242515989		service
1242556961		service
1242556962		service
1242556963		service
1242556965		service
1242556966		service
1242676521	Zamora Street	residential
1242681016		service
1242681017	Milagrosa Street	residential
1242752321		service
1242752322		service
1242752323		service
1242758547		service
1242758548	Callejon Q	pedestrian
1242758549	Callejon U	footway
1242758550	Callejon S	pedestrian
1242758551	Callejon T	pedestrian
1242758552		service
1242758553		service
1242769330	Callejon P	pedestrian
1242769331	Fidel Street	residential
1242769332	Callejon N	pedestrian
1242769333	Callejon N	pedestrian
1242769334	Callejon O	pedestrian
1242769335	Callejon O	pedestrian
1242769336	Callejon P	pedestrian
1242769337		service
1242771684	General Lukban Street	residential
1242771685	General Lukban Street	residential
1242771686	Ampil Street	residential
1242784541		service
1242784542		service
1243188947	Dandan Extension	footway
1243221222	Yangco Street	residential
1243235619	Franco Street	residential
1243235620	Franco Street	residential
1243248678		service
1243248679		service
1243258706	Moriones Extension	footway
1243266192		service
1243266193		service
1243268326	Esmeralda Street	pedestrian
1243268327		service
1243268328	DoÃ±a Aurora Street	pedestrian
1243269555		service
1243269556		service
1243367240		service
1243367241		footway
1243367242		footway
1243367243		footway
1243367245		footway
1243367246		service
1243367247		service
1243367248		service
1243367249		footway
1243476558		footway
1243476559		steps
1243476560		footway
1243476561		footway
1243476562		footway
1243476563		steps
1243476564		steps
1243476565		steps
1243476566		steps
1243485277	Callejon H	pedestrian
1243485278	Callejon F	pedestrian
1243490719		pedestrian
1243497896		service
1243497897	Hamabar Street	service
1243504893		service
1243508019		service
1243517714		service
1243523736		service
1243523738		service
1243525044		service
1243525045		service
1244138150		service
1244138151		service
1244167763	Muelle de Binondo	service
1244938732		service
1244938733		service
1244938734		service
1244938735		service
1244942603		service
1244942604		service
1244942605		service
1244942606		service
1244952819		service
1244952820		service
1244952821		service
1244952822		service
1244957821		footway
1244957822		service
1244957823		service
1244957824		service
1244957825		service
1244957826		service
1244963811		service
1244963812		service
1244963813		service
1244963814		service
1244963815		service
1244963816		service
1244973307		service
1244973308		service
1244973309		service
1244973310		service
1244981437	Balmes Street	pedestrian
1244981438	Balmes Street	pedestrian
1244981439		service
1245128600		service
1245128603		service
1245175060		motorway_link
1245175061		motorway_link
1245175062		service
1245175063		service
1245185052		service
1245185053		service
1245185054		service
1245185055		service
1245191039		service
1245198022		service
1245198023		service
1245201146		service
1245201147		service
1245201148		service
1245201149		service
1245202801		service
1245207004		service
1245207005		service
1245212738		service
1245212739		service
1245212740		service
1245212741		service
1245216919		service
1245216920		service
1245216921		service
1245221132		service
1245227931		service
1245227932		service
1245227933		service
1245227934		service
1245584560		service
1245584561		service
1245590983		service
1245590984		service
1245590985		service
1245598088	Helios Street	service
1245608192		service
1245608193		service
1245617109		footway
1245617110		service
1245619507		service
1245624984		service
1245624985		service
1245624986		service
1245632077		service
1245632078		service
1245632079		service
1245636918		service
1245643181		service
1245853712		service
1245864569		footway
1245864570		footway
1245864571		footway
1245864572		service
1245883527		service
1245894093		service
1245894094		service
1246232182		service
1246232183		footway
1246232184	Warlock Street	footway
1246232185		footway
1246232186		footway
1246420362		service
1246423154		service
1246446963		service
1246446964		service
1246458067		service
1246458068		service
1246873430		unclassified
1246873431		service
1246873432		service
1246873433		service
1246873434		service
1246875962		service
1246875963		service
1246875964		service
1246885594		service
1246885595	12th Street	footway
1246885596	12th Street	footway
1246897179		service
1246897180		service
1246897181		service
1246909054		service
1246909056		service
1246909057		service
1246909058		service
1246909059		service
1246909060		service
1246909061		service
1246909062		service
1246909063		service
1246909064		service
1246909065		service
1246912349		service
1246912350		service
1246914040		service
1246916528		service
1246916529		service
1246916530		service
1246922574		service
1246922575		service
1247075766		service
1247520198		service
1247540377		service
1247540378		service
1247558805	Quezon Drive	service
1247577280	Gonzales Drive	service
1247702718	Cebu Street	residential
1247702719	Cebu Street	residential
1248149918		footway
1248149919		footway
1248149920		footway
1248149921		footway
1248149922		footway
1248149923		footway
1248149924		footway
1248149925		footway
1248149926		footway
1248149927		footway
1248149928		footway
1248149929		footway
1248149930		footway
1248149931	25th Street	tertiary
1248149932	25th Street	tertiary
1248149933		footway
1248149934		footway
1248149936		footway
1248149937		footway
1248149938		footway
1248149940		footway
1248149941		footway
1248149942		footway
1248149944		footway
1248149945		footway
1248162688		footway
1248162690		footway
1248162697		footway
1248162698		footway
1248162699		footway
1248162700		footway
1248162701		footway
1248162702		footway
1248162703		footway
1248162704		footway
1248323869	Don Quijote Street	service
1248328774	Felina Street	residential
1248328775	Felina Street	residential
1248328776	Felina Street	residential
1248676058		service
1248680485		service
1248680486		service
1248680487		service
1248680488		service
1248683929		service
1248683930		residential
1248683931		residential
1248683932		residential
1248683933		residential
1248683934		residential
1248832900		residential
1248832901		residential
1248832902		service
1248832903		service
1248832904		service
1248834732		service
1248838957		service
1248842126		service
1248855250		service
1248855251		service
1248855252		service
1248855253		service
1248855254		service
1248858745		service
1248858746		service
1248858747		service
1248858748		service
1248858749		service
1248858750		residential
1248858751		service
1248867805		service
1248880511		service
1248880512		service
1248880513		service
1248880514		service
1248880516		service
1248880517		service
1248880518		service
1248880519		service
1248886882		service
1248886883		service
1248886884		service
1249496026		service
1249496027		service
1249496028		service
1249496029		service
1249506563		service
1249506564		service
1249506565		service
1249528497		service
1249528498		service
1249528499		service
1249544021		service
1249544022		service
1249544023		service
1249578227	2nd Street	residential
1249581282		service
1249954088		service
1249954089		service
1249954090		service
1249960928	PUP Catwalk	unclassified
1249960929	PUP Catwalk	unclassified
1249968588		residential
1249968589		residential
1249968590		residential
1249968591		residential
1249968592		residential
1249974067		service
1249974068		residential
1249974069		residential
1249986088		service
1249986089		service
1249986090		service
1249986091		service
1249994016		service
1249994017	Jose P. Laurel Street	unclassified
1249994018	Jose P. Laurel Street	unclassified
1249999414	Guidote Street	service
1249999415	Delgado Street	service
1249999416	LRT Line 2 Legarda Station Path	service
1250004747		service
1250008250		service
1250019665	Santa Clara Street	footway
1250026870	EspaÃ±a Boulevard	primary
1250026871	EspaÃ±a Boulevard	primary
1250026872	EspaÃ±a Boulevard	primary
1250026873	EspaÃ±a Boulevard	primary
1250420194		service
1250420195		service
1250443747		service
1250450682		service
1250450683		service
1250450684		service
1250450685		service
1250450686		service
1250450687		service
1250450688		service
1250457135		service
1250457136		service
1250457137		service
1250457138		service
1250457139		service
1250464249		service
1250464250		service
1250464251		service
1250464252		service
1250464253		service
1250474172		service
1250474173		service
1250474174		service
1250480758		service
1250496223		service
1250500573		service
1250500574		service
1250694948		service
1250700006		service
1250700007		service
1250703583		service
1250703584		service
1250703585		service
1250714420		service
1250715542		service
1250728455		service
1250740103		service
1250769551		service
1250769552	Legarda Street	secondary
1250769553		footway
1250769554	J. Figueras Street	tertiary
1250769555	Lardizabal Street	residential
1250769556	Legarda Street	secondary
1250769557	Legarda Street	secondary
1250769558	J. Figueras Street	tertiary
1251227954		service
1251227955		service
1251227956		service
1251227957		service
1251227958		service
1251236467		service
1251236468		service
1251236469		service
1251236470		service
1251236471		service
1251236472		service
1251236473		service
1251236474		service
1251239919		service
1251239920		service
1251239921		service
1251239922		service
1251247637		service
1251261571		service
1251272766		service
1251667426		service
1251675926		service
1251686699		service
1251686700		footway
1251686701		service
1251686702		service
1251686703		service
1251691707		service
1251691708		service
1251695111		footway
1251695112		service
1251715298		service
1251715299		service
1251715300		service
1251715301		service
1251715302		service
1251715303		service
1251728512		service
1251728513	P. Correa Street	unclassified
1251728514		service
1251734720		service
1251736701		service
1251985886		service
1251985887		service
1251985888	P. Sanchez Street	primary
1251985889	P. Sanchez Street	primary
1251985890	3rd Street	residential
1251985891		service
1251985892		service
1251985893		service
1251985894	P. Sanchez Street	primary
1251985895		service
1251985897		service
1251985898	3rd Street	residential
1252448418		service
1252453067		service
1252484596		service
1252484597		service
1252486521		service
1252486523		service
1252487937		service
1252487938		service
1252497524		service
1252497525		service
1252497526		service
1252497527		service
1252507536		service
1252507537		service
1252507538		service
1252514440		service
1252523578		service
1252523579		service
1252535776		service
1252535777		service
1252888126		service
1252888127	Avocado Street	service
1252893758		service
1252900286		footway
1252900287		service
1252900288		service
1252909389		service
1252909390		service
1252914588		footway
1252914589		service
1252920184		service
1252926422		service
1252934199		service
1252946550		service
1252946551		service
1253317029		service
1253317030		service
1253317031		service
1253317032		service
1253320640		service
1253320641		service
1253320642		service
1253320643		service
1253320644		service
1253320645		service
1253320646		service
1253325130		service
1253325131		service
1253330821		service
1253330822		service
1253330823		service
1253330824		service
1253335130		footway
1253335131		service
1253335132		service
1253335133		service
1253622048		service
1253622049		service
1253627789		service
1253627790		service
1253633172		service
1253633173		service
1253638184		service
1253644847		service
1253644848		service
1253644849		service
1253644850		service
1253644851		service
1253644852		service
1253644853		service
1253644854		service
1253644855		service
1253644856		service
1254155902		service
1254155903		service
1254155904		service
1254155905		service
1254155906		service
1254157392	Agua Marina Street	residential
1254157393	Radium Street	residential
1254157394	Radium Street	residential
1254157395	Chromium Street	residential
1254157397		footway
1254185150		footway
1254185151		service
1254185152		footway
1254191912		service
1254335423		service
1254335424		service
1254335425		service
1254335426		service
1254339317		service
1254339318		service
1254339319		service
1254339320		service
1254339321		service
1254339322		service
1254339323		service
1254342443		service
1254342444		service
1254342445		service
1254342446		service
1254342447		service
1254349376		service
1254353004		service
1254356344		service
1254356345		service
1254443671		proposed
1254443672	Pasig River Expressway	proposed
1254443673	Pasig River Expressway	proposed
1254443674		proposed
1254443675		proposed
1254443676		proposed
1254443677	Pasig River Expressway	proposed
1254443678	Pasig River Expressway	proposed
1254443679	Pasig River Expressway	proposed
1254443680	Pasig River Expressway	proposed
1255685059		service
1256661440		service
1256661441		service
1257839072		service
1257839073		service
1257846183	Lope de Vega Street	residential
1257862486		service
1257862487		service
1257868188		service
1257868189		service
1257885948		service
1257885950		service
1259523914		footway
1260456699		service
1260549638	Muralla Street	tertiary
1260549640		service
1260549641		service
1260549642		service
1260572991	Muralla Street	tertiary
1260579001	Victoria Street	tertiary
1260608015	Anda Street	tertiary
1260608016	Muralla Street	tertiary
1260608017		cycleway
1260608019		steps
1260608020		footway
1260608021		steps
1260617653		footway
1260617654		steps
1260617655		footway
1260617656		footway
1260617657	Muralla Street	tertiary
1261825246		service
1261839119		footway
1261839120		footway
1261839121		footway
1261839122		footway
1261839123		service
1261839126		footway
1261947456		footway
1261947457		service
1261951014		footway
1262541668		footway
1262541669		footway
1262541670		footway
1262541671	Muralla Street	tertiary
1262541672	Muralla Street	tertiary
1262556114	Muralla Street	tertiary
1262556115		cycleway
1262604115		service
1262604116		service
1262615329		service
1262615330		service
1262615331		service
1262624244		service
1262624245		service
1262627825	Maria Orosa Street	residential
1262627830		service
1262777293		footway
1262777294		service
1262777295		service
1262777296		service
1262780364	Riverside Drive	tertiary
1262780365	Riverside Drive	tertiary
1262780366	Riverside Drive	tertiary
1262902495	Beaterio Street	residential
1262902496	Muralla Street	tertiary
1262930716		service
1263238605		service
1263246955		footway
1263246956	MIT Northeast Service Road	service
1263253596		service
1263253597		service
1263276645	Cabildo Street	service
1263276646		service
1263291796		service
1263493098	Solana Street	tertiary
1263493099	Solana Street	tertiary
1263493100	Solana Street	tertiary
1263493102	Solana Street	tertiary
1263493849	Beaterio Street	residential
1263493850		service
1263494233		service
1263498873		footway
1263498874		footway
1263498876		steps
1263498877		footway
1263498878		footway
1263504758	Cabildo Street	residential
1263504759		footway
1263504760		footway
1263504761		footway
1263504762		footway
1263504763		footway
1263512180		steps
1263512181		footway
1263512182		footway
1263512183	Andres Soriano Avenue	tertiary
1263512184	Andres Soriano Avenue	tertiary
1263512185		footway
1263610580	A.H. Lacson Avenue	primary
1263692997	Evangelista Street	residential
1264358605		service
1264358606		service
1264358607		service
1264365155		footway
1264365156		footway
1264365157		footway
1264698451		footway
1264698452	Guadalcanal Street	service
1264698453		service
1264698454		service
1264699442		service
1264699443		service
1264711128		service
1264711131		service
1264711132		service
1264716134		path
1264716135		residential
1264716136		service
1264716137		service
1264716138		service
1264716139		service
1264716140		service
1264724307		service
1264724308		service
1264724309		residential
1264724310		path
1264724311		residential
1264734485		service
1264734486		service
1264734487	Angeles Compound	service
1264734488		residential
1264734489		residential
1264734490		residential
1264737385		service
1264737386		footway
1264737387		service
1264737388	Santo NiÃ±o Street	service
1264745673		service
1265000656		service
1265000657		service
1265002271	J. Posadas Street	tertiary
1265002272		service
1265002273		service
1265002274		service
1265002275		service
1265004753	L. Garcia Street	residential
1265004754	Mayo 28 Street	path
1265018950		service
1265021633		footway
1265021634		service
1265021635	Interior 2	path
1265021636	Interior 2	path
1265021637	Posadas â¡ Street	residential
1265021638	Posadas â¡ Street	residential
1265021639	Posadas â¡ Street	residential
1265046886	Road 4	residential
1265891352		footway
1265891353		footway
1265998025		footway
1266932676	Zaragoza Street	tertiary
1266935730		tertiary_link
1266943935	DasmariÃ±as Street	tertiary
1267280816		residential
1267284102	Lecheros Street	residential
1267285315		residential
1270401871	Viva Road	service
1270401872		service
1270410050		service
1270410051		service
1270564017	Bagong Lipunan Street	residential
1270773475	Zobel Street	service
1270784168	Tercias Street	footway
1270784170	Callejon 1 Street	footway
1270784171	Mamalo Street	footway
1270784173	Terica Street	footway
1270784175	Callejon 2 Street	footway
1270812736	Lansones Street	footway
1270812738	J. H. Panganiban Street	residential
1270812739	J. H. Panganiban Street	residential
1270812829	Dangal Street	residential
1270965488		service
1270968549		service
1270968550		service
1271788800	Ycaza Street	pedestrian
1271800628	Arlegui Street	unclassified
1271800629	Arlegui Street	unclassified
1271800630	Arlegui Street	unclassified
1272531790		footway
1272531791		footway
1272534216		service
1272534217		service
1272535643		service
1272535644		service
1272537390		service
1272539226		service
1272539227		service
1272539228		service
1272539229		service
1273995933	Santa Lucia Street	tertiary
1274927630	Pasig River Expressway	proposed
1274927631	Pasig River Expressway	proposed
1274927632		proposed
1274927633		proposed
1274927634		proposed
1274927635		proposed
1274927636		proposed
1274927637		proposed
1275935261	Moret Street	residential
1276210668		service
1276219547		residential
1276256175	La Torre Street	residential
1276260048		steps
1276260049		steps
1276260050		footway
1276260051		steps
1276263574		steps
1276263575		steps
1276551475		service
1276551476		service
1276551477		residential
1276553703	Kalakal Street	unclassified
1276560177	Maliklik Extension	residential
1278496645		service
1278496646		service
1278496647		service
1278496648		service
1278984342	Numancia Street	residential
1280098820	Mapagmahal Street	residential
1280098821	Magsaysay Street	residential
1280098822	Herbosa Street	pedestrian
1280098823	Perla - A Street	residential
1280098824	Coral Street	residential
1280098825	Coral Street	residential
1280098826	Lallana Extension Street	residential
1280492035	M. Gallan Street	service
1280615240		service
1283431283	E. Quintos Senior Street	residential
1283431284	Dapitan Street	secondary
1283431286	E. Quintos Senior Street	residential
1283650543	Dimasalang Road	primary
1283650544	Dimasalang Road	primary
1283650545	Dimasalang Road	primary
1284286563	Inocencio Street	pedestrian
1284771047	Pandacan Street	residential
1285082465	Taft Avenue	primary
1285082466	Pedro Gil Street	tertiary
1285082467	Pedro Gil Street	tertiary
1286149728	Santa Lucia Street	tertiary
1286149729	Santa Lucia Street	tertiary
1286172360	Pedro Gil Street	secondary
1286366874		footway
1286366875		footway
1286368659		service
1286368660		service
1286368661		service
1286379835		service
1286379836		service
1286379837		service
1286387148		service
1288120075		footway
1288120076		footway
1288120077		footway
1288160625		footway
1288166479	Dubai	residential
1288411334		residential
1288411335		residential
1288411336		residential
1288419284		service
1288419285		service
1288419286		service
1288419287	Alley 2	footway
1288419288		service
1288419289		service
1288419290		service
1288419291		service
1288419292		footway
1288419293	New Panaderos Street Extension	secondary
1288421819		residential
1288427204	Taft Avenue	primary
1288431320		service
1288431321	Leiva Street	residential
1288431322	Leiva Street	residential
1288431323	La Torre Street	residential
1288431324	La Torre Street	residential
1288458624	Muelle del Rio	service
1288473132		service
1288477958	Maginhawa Street	residential
1288477959	Remedios Street	tertiary
1288482035	General Luna Street	pedestrian
1289196711		service
1289196712		service
1289196713	Dupil Street	residential
1289196714	Sining Street	residential
1289196715	Lakandili Street	residential
1289196716	Saloysoy Street	residential
1289196717		service
1289213999		steps
1289214000		service
1289240141	Revillin Street	residential
1289386035	Pablo Ocampo Street	secondary
1289422595	Benny Street	residential
1289422596	Mercedes Street	residential
1289422597	Marquitos Street	residential
1289422598	Susan Street	residential
1289428520		tertiary_link
1289428521	San Jose Street	residential
1289428527	Santa Clara Street	residential
1289431020	J. Fajardo Street	residential
1289431021	J. Fajardo Street	residential
1289431022	Malamig Street	residential
1289431023	Malamig Street	residential
1289431024	Malamig Street	residential
1289431025		tertiary_link
1289431026	Blumentritt Street	tertiary
1289434050		service
1289434051	Pedestrians	service
1289434052		service
1289434053		service
1289434054		service
1289434055		service
1289434056		service
1289434057		service
1289434058		service
1289439099	Miguel Street	residential
1289439100	Tres Marias Street	residential
1289439101	Remedios Street	residential
1289452687		service
1289452688		service
1289452689	Kalaw Avenue	tertiary
1289475117	Sociego Interior Street	residential
1289475118		service
1289475120		residential
1289477251		service
1289497322	Solana Street	tertiary
1289497323	Anda Street	tertiary
1289497324		service
1289671485	Anda Street	tertiary
1289671598	Maria Luisa Street	residential
1289671599	Maria Luisa Street	residential
1289671600	Norma Street	residential
1289671601	Norma Street	residential
1289671602	Leyte del Sur Street	residential
1289671603	Leyte del Sur Street	residential
1289671604	Gerardo Street	residential
1289671605	Gerardo Street	residential
1289673363	Valdez Street	residential
1289673364	Cebu Street	residential
1289673365	Roxas Street	residential
1289683574	Mindoro Street	residential
1289690298	Norma Street	residential
1289690299	Norma Street	residential
1289690300	Norma Street	residential
1289690301	Norma Street	residential
1289690302	Maria Luisa Street	residential
1289690303	Maria Luisa Street	residential
1289690304	Maria Luisa Street	residential
1289690305	Maria Luisa Street	residential
1289690306	Leyte del Sur Street	residential
1289690307	Leyte del Sur Street	residential
1289694893		service
1289694894	16th Street	tertiary
1289727723	Mangga Avenue	residential
1289727724		residential
1289727725		residential
1289727726		residential
1289727727		residential
1289738330		primary_link
1289738331		service
1289738332		service
1289743532	Maginhawa Street	residential
1289743533		service
1289743534		service
1289747907		motorway_link
1289756728		service
1289756729		service
1289756730		service
1289756731		service
1290036389		footway
1290036390		footway
1290039443	General Geronimo Street	residential
1290050109		service
1290050110		footway
1290050111		steps
1290064352	Metrica Street	residential
1290064353	Metrica Street	residential
1290064354	Kundiman Street	residential
1290064355	Kundiman Street	residential
1290064356	San Diego Street	residential
1290064357	San Diego Street	residential
1290064358	J. Marzan Street	residential
1290064359	J. Marzan Street	residential
1290064360	J. Marzan Street	residential
1290064361	J. Marzan Street	residential
1290064362	Amelia Street	residential
1290064363	Amelia Street	residential
1290064364	Felina Street	residential
1290064365	Felina Street	residential
1290064366	Prudencio Street	residential
1290064367	Prudencio Street	residential
1290064368	Miguelin Street	residential
1290064369	Miguelin Street	residential
1290064370	Prudencio Street	residential
1290064371	Prudencio Street	residential
1290064372	Miguelin Street	residential
1290064373	Miguelin Street	residential
1290064997	Instruccion Street	residential
1290064998	Instruccion Street	residential
1290064999	Basilio Street	residential
1290065000	Basilio Street	residential
1290065001	Metrica Street	residential
1290065002	Metrica Street	residential
1290065003	Sisa Street	residential
1290065004	Instruccion Street	residential
1290065005	Instruccion Street	residential
1290065006	Sisa Street	residential
1290065007	Basilio Street	residential
1290065008	Basilio Street	residential
1290065009	Metrica Street	residential
1290065010	Metrica Street	residential
1290065011	Craig Street	residential
1290065012	Craig Street	residential
1290065013	Kundiman Street	residential
1290065014	Kundiman Street	residential
1290065015	Kundiman Street	residential
1290065016	San Diego Street	residential
1290065017	San Diego Street	residential
1290065018	San Diego Street	residential
1290065020	Valencia Street	service
1290065021	MontaÃ±a Street	service
1290065022	MontaÃ±a Street	service
1290065023	Valencia Street	service
1290065024	Valencia Street	service
1290104811	Algeciras Street	residential
1290104812		service
1290104813		service
1290104814		service
1290106449	Miguelin Street	residential
1290106450	Miguelin Street	residential
1290106451	J. Marzan Street	residential
1290106452	J. Marzan Street	residential
1290106453	Miguelin Street	service
1290106454	Miguelin Street	service
1290116462		steps
1290116463		steps
1290279406		footway
1290279407		service
1290290188		service
1290290189		service
1290290190		service
1290290191		service
1290297461		service
1290297462		service
1290297463		service
1290297464	R. Magsaysay Boulevard	primary
1290297465		steps
1290297466		steps
1290297467		footway
1290297468		footway
1290297469		footway
1290328827		tertiary_link
1290328828	J. Figueras Street	tertiary
1290328829	J. Figueras Street	tertiary
1290328830	J. Figueras Street	tertiary
1290342886	Prudencio Street	residential
1290342887	Prudencio Street	residential
1290342888	Prudencio Street	residential
1290342889	Prudencio Street	residential
1290348774		residential
1290348775	Orchids Alley	residential
1290348776	San Jose Street	residential
1290348777	San Jose Street	residential
1290349318		service
1290349319		service
1290349320		service
1290349321		service
1290349322		service
1290349323		service
1290927799	Mayhaligue Street	tertiary
1291012206	Don Quijote Street	residential
1291038658	J. Fajardo Extension	residential
1291038659	M. T. Halili Street	residential
1291038660	M. T. Halili Street	residential
1291038661	M. Santiago Street	residential
1291038662	M. Santiago Street	residential
1291038663	Calabash Road	residential
1291038664	Calabash Road	residential
1291050584	3rd Street	residential
1291050585	3rd Street	residential
1291050586	Sobriedad Extension	tertiary
1291056613	Honradez Street	residential
1291060912	Kundiman Street	pedestrian
1291060913	G. Tuazon Interior	residential
1291060914	G. Tuazon Interior	residential
1291060915	G. Tuazon Interior	residential
1291074725	San Diego Street	service
1291074726	San Diego Street	residential
1291096104		service
1291096105	Canonigo Street	residential
1291102719	Sisa Street	residential
1291102720	Sisa Street	residential
1291102721	Instruccion Street	residential
1291102722	Instruccion Street	residential
1291107627	19 de Junio Street	residential
1291115614		service
1291115615		service
1291157840		service
1291157841		service
1291157842		service
1291157843		service
1291157844		service
1291158429		service
1291161243	Globo de Oro Street	residential
1291161244	Globo de Oro Street	residential
1291161245	Globo de Oro Street	residential
1291161246		pedestrian
1291378630	General Solano Street	unclassified
1291378631	Arlegui Street	tertiary
1291385710		footway
1291385711		service
1291385712		service
1291385713		service
1291385714		service
1291385715		service
1291385716		service
1291518331		steps
1291518332		steps
1291541439	Marahas	footway
1291541440		footway
1291544515	San Diego Street	residential
1291544516	Don Quijote Street	service
1291544517	Don Quijote Street	service
1291588371		service
1291588372		service
1291588373		service
1291588374	Sancho Panza Street	service
1291588375	Sancho Panza Street	service
1291596958		service
1291596959		residential
1291596960	General Osmanlic Street	residential
1291598107	Princesa Floresca Street	residential
1291598108	Selya Street	residential
1291598109	Francisco Balagtas Street	residential
1291738836		path
1291738837		path
1291738838	24 Oscaris Street	path
1291762392	Parade Avenue	unclassified
1291762393	Parade Avenue	unclassified
1291765535		service
1291774525		footway
1291774526		footway
1291780396		service
1291789685	Camia Street	service
1291798020		footway
1291798021	Pablo Ocampo Street	secondary
1291798022	Pablo Ocampo Street	secondary
1291800431		steps
1291800432		steps
1291800433		service
1291800434		service
1291810253		service
1291813680		footway
1291813681		service
1291813682	Nadelco Street	residential
1291813683	Duhat Street	residential
1291813684	Nadelco Street	residential
1291817603		residential
1291840483	Hipodromo Street	residential
1291840484	Hipodromo Street	residential
1291840485	Hipodromo Street	residential
1291873970		residential
1291894246	4th Street	residential
1291894247	Road 6	residential
1291894248	Road 5	residential
1291894249	Road 1	residential
1291894250	Road 3	residential
1291894251	Road 2	residential
1291894252	A. Villamor Street	residential
1291908299		service
1291912482		service
1291912483	Maytubig Street	residential
1291913253		primary_link
1291913254		service
1291915040		service
1291915041		service
1291915042		service
1291915043		service
1291915044		service
1291915045		service
1291915046		service
1291915047		service
1291915048		service
1291915049		service
1291920750	Dalisay Street	pedestrian
1291920751	Magistrado Araullo Street	residential
1291920752	Magistrado Araullo Street	residential
1291920753	2nd Street	residential
1291920754	2nd Street	residential
1291920755	Katwiran Street	residential
1291920756	Batas Street	residential
1291920757	Batas Street	residential
1291920758	Batas Street	residential
1291920759	Magistrado Villamor Street	residential
1291920760	Magistrado Villamor Street	residential
1291920761	Magistrado Araullo Street	residential
1291920762	Magistrado Araullo Street	residential
1291920763		residential
1291920764		residential
1291971506	Sales Street	residential
1291971507	P. Paterno Street	residential
1292076443	United Nations Avenue	secondary
1292136179	Biyaya Street	residential
1292146242		service
1292146243		service
1292146244		service
1292146245		footway
1292148384		residential
1292148385		residential
1292155311		service
1292179045	Biyaya Street	residential
1292179046	Biyaya Street	residential
1292179047	Biyaya Street	residential
1292190502	Magistrado Arellano Street	residential
1292190503	Magistrado Arellano Street	residential
1292190504	Magistrado Albert Street	residential
1292190505	2nd Street	service
1292190506	3rd Street	residential
1292190507	Magistrado Imperial Street	residential
1292190508	Magistrado Villamor Street	residential
1292190509	Magistrado Villamor Street	residential
1292210493	Road 2	residential
1292210494	Ang Buhay Street	residential
1292210495	Guadalcanal Street	service
1292210496	Damka Street	service
1292379993		service
1292379994	Barrio Pogi Road	residential
1292379995	Santo NiÃ±o Street	pedestrian
1292379996	Barrio Cumpol Road	residential
1292379997		residential
1292379998		residential
1292386206		residential
1292386207	Santo NiÃ±o Street	pedestrian
1292412686		footway
1292428170	Bonus Street	footway
1292428171	Callejon 3 Street	footway
1292444983		footway
1292444984		footway
1292471676	Linceo Street	residential
1292471677	Linceo Street	residential
1292471678	Adolfo Street	residential
1292471679		secondary_link
1292471680		secondary_link
1292471681		secondary_link
1292471682		secondary_link
1292471683	Laura Street	secondary
1292471684	Laura Street	secondary
1292515427		footway
1292518791	Raymundo Street	residential
1292518792	Radium Street	residential
1293092784		service
1293092785		service
1293092786	Aragon Street	residential
1293092787	Dayang Street	residential
1293092788	Barrio Kapampanga	residential
1293093557		residential
1293093558		footway
1293093559	Agua Marina Street	residential
1293093560	Chromium Street	residential
1293093561	Chromium Street	residential
1293093562	Radium Street	residential
1293093563	Radium Street	residential
1293096332		residential
1293101660		residential
1293101661		residential
1293101662		residential
1293101663		residential
1293101664		residential
1293116424	Chromium Street	residential
1293116425	Alabastro Street	residential
1293116426	Alabastro Street	residential
1293116427	Zafiro Street	residential
1293116428	Zafiro Street	residential
1293118595		trunk_link
1293124334	Callejon 11	residential
1293124335	Paco Roman Street	residential
1293124336	Mayon Street	residential
1293124337	Paco Roman Street	residential
1293124338		service
1293124339		service
1293124340		service
1293124341		service
1293128982		footway
1293128983		footway
1293128984		footway
